Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario31862,4,4,1,4,5,1,3,5,5,3
Usuario31863,2,1,4,4,3,1,4,1,2,3
Usuario31864,5,4,4,5,3,2,4,2,1,4
Usuario31865,2,4,4,5,1,1,4,2,3,1
Usuario31866,5,4,1,1,3,3,4,3,2,4
Usuario31867,5,2,3,4,5,5,5,5,5,4
Usuario31868,5,5,3,2,2,1,5,3,3,2
Usuario31869,1,4,5,2,2,4,2,3,1,3
Usuario31870,2,1,1,2,2,2,4,4,5,2
Usuario31871,2,5,3,5,1,3,4,2,5,1
Usuario31872,5,3,3,2,1,5,4,1,3,3
Usuario31873,2,2,1,2,4,1,5,5,1,4
Usuario31874,3,3,2,2,5,4,3,1,2,1
Usuario31875,4,3,2,4,3,5,4,5,2,4
Usuario31876,1,1,3,4,1,4,4,5,2,3
Usuario31877,4,2,3,4,3,3,4,3,2,5
Usuario31878,4,2,1,4,3,1,4,2,5,2
Usuario31879,5,5,4,2,5,1,5,4,5,4
Usuario31880,2,3,5,2,5,4,5,1,1,5
Usuario31881,2,2,3,1,1,5,4,3,1,4
Usuario31882,2,5,2,3,2,3,3,3,1,2
Usuario31883,4,4,4,2,3,5,3,2,2,1
Usuario31884,5,1,1,1,1,4,1,4,2,4
Usuario31885,4,3,5,2,4,2,1,2,4,2
Usuario31886,3,2,4,5,3,1,5,4,1,2
Usuario31887,1,2,2,1,4,4,1,4,4,1
Usuario31888,1,4,3,3,1,5,2,3,2,4
Usuario31889,4,5,4,4,2,3,4,1,3,3
Usuario31890,1,3,4,2,5,1,2,5,3,3
Usuario31891,2,5,2,3,5,4,3,2,1,2
Usuario31892,2,2,4,3,4,2,2,3,3,2
Usuario31893,5,4,5,4,4,5,2,5,1,2
Usuario31894,2,4,3,2,4,4,5,1,1,1
Usuario31895,3,5,3,1,5,5,4,5,4,2
Usuario31896,3,3,4,3,3,1,4,3,1,3
Usuario31897,2,5,4,1,2,3,3,3,5,5
Usuario31898,5,3,2,3,5,5,1,1,4,3
Usuario31899,5,3,2,5,5,4,1,3,1,1
Usuario31900,5,3,3,4,3,4,4,3,5,4
Usuario31901,3,4,1,3,5,5,3,1,1,1
Usuario31902,1,4,3,5,5,1,4,3,3,2
Usuario31903,4,2,5,3,1,3,2,5,2,2
Usuario31904,4,2,1,5,2,1,1,5,4,5
Usuario31905,3,3,1,2,5,2,5,4,4,1
Usuario31906,1,2,1,5,4,5,3,3,4,1
Usuario31907,4,3,5,3,1,4,1,3,5,2
Usuario31908,2,4,1,3,1,5,2,4,3,1
Usuario31909,1,3,1,5,5,4,3,1,1,4
Usuario31910,5,1,2,1,1,4,1,2,4,1
Usuario31911,4,3,2,3,1,5,3,2,2,3
Usuario31912,4,2,3,1,5,2,1,1,3,3
Usuario31913,2,4,2,1,1,3,5,5,4,4
Usuario31914,2,1,5,2,1,2,1,5,1,1
Usuario31915,4,2,1,2,4,1,1,5,4,3
Usuario31916,4,5,3,5,4,4,4,5,5,4
Usuario31917,4,1,1,5,3,4,1,5,1,1
Usuario31918,5,2,3,4,1,5,1,1,4,1
Usuario31919,2,4,3,1,4,1,3,5,3,2
Usuario31920,5,5,3,4,2,3,4,1,3,3
Usuario31921,4,4,5,1,5,3,1,5,1,1
Usuario31922,2,4,3,3,5,3,3,3,2,1
Usuario31923,1,5,3,4,4,3,1,3,4,2
Usuario31924,4,2,2,4,2,3,3,1,1,1
Usuario31925,3,1,4,5,3,1,4,2,2,5
Usuario31926,2,3,1,3,2,1,5,1,2,1
Usuario31927,4,1,2,1,1,3,1,3,3,2
Usuario31928,5,5,5,5,2,3,2,2,5,3
Usuario31929,4,5,2,3,1,3,2,3,3,3
Usuario31930,4,1,2,5,2,4,1,3,3,1
Usuario31931,3,3,2,2,5,1,4,5,3,1
Usuario31932,2,4,1,5,3,2,1,5,2,1
Usuario31933,5,2,1,4,5,2,2,1,2,4
Usuario31934,3,4,5,1,1,4,3,2,1,1
Usuario31935,3,1,3,2,1,3,1,1,1,2
Usuario31936,3,3,3,4,5,2,1,4,4,5
Usuario31937,1,2,5,4,3,4,2,5,1,3
Usuario31938,3,1,4,5,1,3,5,1,1,1
Usuario31939,4,4,1,1,5,4,3,4,3,1
Usuario31940,2,4,4,2,4,5,4,5,2,4
Usuario31941,4,4,2,4,3,5,3,2,4,1
Usuario31942,3,3,2,3,5,5,4,5,3,3
Usuario31943,4,3,2,1,3,3,4,1,5,2
Usuario31944,1,3,3,1,5,2,5,3,1,2
Usuario31945,1,2,2,3,2,2,1,4,5,5
Usuario31946,5,4,1,2,5,3,2,3,3,1
Usuario31947,1,1,4,2,4,1,4,5,5,4
Usuario31948,3,2,5,5,2,4,3,2,5,1
Usuario31949,4,4,2,3,4,2,5,2,3,4
Usuario31950,3,4,4,3,3,1,4,5,2,3
Usuario31951,1,2,3,1,5,5,5,3,1,4
Usuario31952,3,3,4,3,4,2,4,3,1,2
Usuario31953,4,2,5,2,5,2,4,3,1,1
Usuario31954,1,1,5,4,2,5,1,5,1,1
Usuario31955,1,5,3,4,2,4,5,5,4,1
Usuario31956,5,5,1,5,5,1,2,3,4,5
Usuario31957,2,5,4,1,4,4,2,4,3,1
Usuario31958,1,5,5,5,1,5,3,4,4,4
Usuario31959,2,1,5,5,2,5,5,4,3,4
Usuario31960,5,3,4,4,5,4,4,5,3,2
Usuario31961,5,4,3,5,2,4,4,2,3,2
Usuario31962,3,4,4,1,4,2,1,5,5,1
Usuario31963,3,2,3,5,1,5,1,1,3,4
Usuario31964,1,3,4,5,2,1,4,2,2,3
Usuario31965,1,1,3,5,4,3,1,2,2,2
Usuario31966,5,2,4,4,1,3,2,3,1,4
Usuario31967,4,3,4,5,2,3,3,2,1,2
Usuario31968,2,5,4,3,1,5,2,5,5,5
Usuario31969,5,5,4,5,2,3,5,4,4,4
Usuario31970,4,3,4,2,1,3,4,2,4,5
Usuario31971,1,5,4,3,3,1,2,1,2,2
Usuario31972,5,4,1,4,3,2,4,4,4,3
Usuario31973,1,4,2,2,3,4,4,4,1,2
Usuario31974,3,3,3,3,1,1,4,3,4,5
Usuario31975,2,5,3,2,5,4,3,3,2,5
Usuario31976,5,2,1,3,1,5,4,2,4,4
Usuario31977,2,4,4,5,1,1,1,3,1,5
Usuario31978,4,3,4,3,1,5,1,2,5,2
Usuario31979,3,3,2,3,1,5,3,2,4,1
Usuario31980,5,1,5,4,2,3,2,1,1,5
Usuario31981,1,1,5,5,3,3,2,4,2,2
Usuario31982,5,2,1,4,5,3,5,3,1,4
Usuario31983,2,4,1,4,4,5,3,5,3,4
Usuario31984,2,1,1,3,2,5,4,3,1,4
Usuario31985,4,5,5,3,1,4,3,4,4,2
Usuario31986,2,4,3,3,3,1,4,2,3,2
Usuario31987,4,3,3,5,2,3,1,4,2,2
Usuario31988,1,5,2,3,4,5,5,4,4,1
Usuario31989,4,3,2,5,1,4,4,4,2,2
Usuario31990,4,1,4,2,2,4,2,3,5,1
Usuario31991,2,2,5,4,5,4,5,1,4,2
Usuario31992,1,3,5,1,5,3,5,2,1,2
Usuario31993,3,2,1,5,4,2,3,5,5,2
Usuario31994,2,1,2,4,3,3,2,4,3,5
Usuario31995,1,4,1,4,2,3,3,1,4,3
Usuario31996,5,4,5,5,4,5,5,5,2,5
Usuario31997,1,4,5,3,1,3,5,5,3,3
Usuario31998,5,3,4,1,5,2,1,1,5,2
Usuario31999,5,4,4,4,1,5,1,5,2,3
Usuario32000,4,4,4,3,3,3,1,2,4,4
Usuario32001,4,3,5,5,4,2,2,1,3,5
Usuario32002,3,5,2,3,3,4,2,1,4,3
Usuario32003,4,5,3,5,2,5,5,1,2,1
Usuario32004,2,5,3,2,2,5,2,5,3,3
Usuario32005,1,1,3,2,2,1,3,2,2,5
Usuario32006,5,4,1,1,1,3,3,1,2,2
Usuario32007,1,2,3,1,4,4,5,3,4,1
Usuario32008,2,1,1,1,5,3,5,3,1,2
Usuario32009,1,4,3,4,2,2,1,1,5,2
Usuario32010,5,2,2,1,4,3,1,5,3,5
Usuario32011,4,1,3,1,4,3,1,3,2,3
Usuario32012,1,4,2,2,1,2,1,4,3,1
Usuario32013,1,4,4,3,1,4,4,2,5,5
Usuario32014,5,1,5,1,2,5,4,4,2,5
Usuario32015,4,3,2,1,5,5,4,1,5,4
Usuario32016,3,3,3,2,5,4,2,2,4,4
Usuario32017,1,3,4,1,4,5,2,4,5,4
Usuario32018,2,4,2,3,5,4,4,2,1,3
Usuario32019,1,4,1,4,5,5,1,5,5,5
Usuario32020,5,2,2,2,1,1,4,1,2,2
Usuario32021,5,3,5,2,1,4,3,5,4,4
Usuario32022,5,3,1,5,1,4,4,5,2,5
Usuario32023,4,1,1,3,5,3,4,2,4,4
Usuario32024,4,4,3,2,4,4,1,5,2,2
Usuario32025,5,2,5,2,2,2,2,4,1,2
Usuario32026,1,3,1,2,2,3,2,3,3,2
Usuario32027,4,3,4,1,1,3,5,2,4,5
Usuario32028,3,5,4,1,1,5,5,4,3,2
Usuario32029,4,5,2,2,5,1,4,5,5,3
Usuario32030,1,3,1,4,2,5,2,4,2,5
Usuario32031,3,1,4,4,2,4,3,3,4,1
Usuario32032,3,3,5,2,4,3,5,1,2,3
Usuario32033,5,4,5,1,2,2,4,3,4,1
Usuario32034,3,4,5,4,5,4,4,1,5,2
Usuario32035,1,1,2,4,4,4,3,1,5,4
Usuario32036,5,3,1,3,3,4,5,4,5,4
Usuario32037,4,4,1,4,1,5,1,5,2,2
Usuario32038,1,1,1,5,4,1,5,5,5,1
Usuario32039,1,4,5,5,3,1,3,3,1,1
Usuario32040,2,2,4,3,2,5,3,5,5,4
Usuario32041,3,2,5,4,5,2,3,5,2,4
Usuario32042,4,1,1,1,5,4,5,2,4,1
Usuario32043,2,1,5,2,1,4,3,3,1,1
Usuario32044,3,2,3,1,1,3,3,2,1,4
Usuario32045,2,2,1,5,3,1,4,2,5,5
Usuario32046,1,4,2,1,3,5,1,1,1,4
Usuario32047,2,4,1,2,2,4,2,4,1,2
Usuario32048,2,4,5,4,3,1,2,1,1,3
Usuario32049,5,2,1,1,5,4,4,1,4,2
Usuario32050,4,4,1,4,5,5,2,2,4,2
Usuario32051,1,4,4,4,4,1,2,2,3,1
Usuario32052,4,5,5,1,1,5,2,2,3,1
Usuario32053,5,3,5,2,1,2,5,2,3,3
Usuario32054,4,2,5,1,1,2,2,5,2,4
Usuario32055,5,3,5,3,1,2,1,1,1,1
Usuario32056,4,5,1,3,5,2,4,3,4,1
Usuario32057,2,4,2,2,2,5,5,5,1,3
Usuario32058,1,2,1,2,5,5,4,5,2,2
Usuario32059,3,4,5,3,5,5,3,3,2,1
Usuario32060,3,1,4,4,5,2,3,2,3,4
Usuario32061,1,5,3,5,3,2,4,3,5,1
Usuario32062,2,3,2,2,4,5,1,4,3,2
Usuario32063,5,1,2,4,4,2,1,5,5,3
Usuario32064,5,1,3,2,2,2,3,1,5,1
Usuario32065,5,5,2,2,4,3,3,3,5,1
Usuario32066,1,2,4,5,1,4,4,4,3,3
Usuario32067,1,4,3,1,2,1,1,5,2,3
Usuario32068,4,5,3,5,4,5,4,2,1,2
Usuario32069,2,4,4,2,4,2,2,4,2,1
Usuario32070,3,3,4,1,3,4,4,1,5,4
Usuario32071,5,5,1,3,1,3,5,4,1,5
Usuario32072,5,2,1,4,2,2,3,3,1,3
Usuario32073,4,4,1,3,4,1,5,5,3,3
Usuario32074,4,4,4,5,3,1,4,3,2,4
Usuario32075,2,5,3,5,2,2,1,2,5,5
Usuario32076,4,5,4,2,2,4,5,3,4,1
Usuario32077,2,3,3,3,2,5,5,4,5,2
Usuario32078,3,1,5,4,2,4,4,2,2,1
Usuario32079,1,1,3,1,1,1,1,4,5,1
Usuario32080,1,5,2,3,4,3,2,1,4,4
Usuario32081,3,2,2,1,1,3,2,5,5,3
Usuario32082,4,3,3,4,4,4,2,3,4,4
Usuario32083,4,2,2,3,1,2,1,1,3,3
Usuario32084,2,5,5,2,2,5,2,4,5,2
Usuario32085,5,5,1,5,4,3,1,2,4,2
Usuario32086,2,1,2,3,5,2,1,5,2,5
Usuario32087,5,3,1,5,3,3,4,5,1,5
Usuario32088,3,3,1,1,2,3,5,4,3,4
Usuario32089,5,5,2,5,3,3,2,4,2,2
Usuario32090,3,1,3,3,3,2,2,2,2,2
Usuario32091,3,4,4,5,2,1,5,5,5,3
Usuario32092,4,1,4,4,5,1,1,5,1,2
Usuario32093,3,3,4,4,1,3,2,1,4,2
Usuario32094,3,5,4,1,1,5,1,2,3,2
Usuario32095,4,2,5,1,1,1,1,3,3,2
Usuario32096,1,2,5,1,2,5,3,1,5,3
Usuario32097,4,5,1,3,2,4,4,1,2,2
Usuario32098,3,2,3,2,2,5,3,3,3,2
Usuario32099,3,2,1,1,4,5,2,4,4,4
Usuario32100,1,3,2,3,1,4,4,3,1,1
Usuario32101,1,2,5,3,2,1,5,4,2,3
Usuario32102,4,4,5,1,2,1,5,2,4,2
Usuario32103,2,4,2,2,5,4,5,3,3,4
Usuario32104,3,4,4,1,3,4,5,5,4,5
Usuario32105,1,1,5,4,3,5,2,4,3,5
Usuario32106,5,5,2,4,4,3,5,2,3,5
Usuario32107,3,4,1,5,2,4,4,1,2,5
Usuario32108,5,3,5,4,3,4,4,1,5,3
Usuario32109,1,4,1,2,1,4,3,4,3,3
Usuario32110,1,1,3,2,1,4,4,5,1,4
Usuario32111,4,2,5,5,5,3,2,1,1,5
Usuario32112,3,4,2,2,3,5,5,1,3,2
Usuario32113,1,3,3,1,4,5,2,5,2,5
Usuario32114,5,5,3,2,2,4,4,3,4,4
Usuario32115,4,3,2,3,1,1,1,2,1,5
Usuario32116,2,3,2,3,1,1,3,4,3,5
Usuario32117,2,3,5,3,1,1,4,1,5,2
Usuario32118,2,5,4,4,3,1,3,2,5,3
Usuario32119,1,2,3,5,2,5,5,4,3,4
Usuario32120,5,4,5,2,4,3,5,4,1,1
Usuario32121,5,3,1,2,3,1,5,5,4,2
Usuario32122,5,2,1,2,2,1,5,5,1,3
Usuario32123,2,5,2,1,3,5,3,5,1,4
Usuario32124,2,1,4,1,1,4,4,3,2,1
Usuario32125,1,1,1,1,2,3,3,4,2,5
Usuario32126,5,2,1,4,3,1,2,3,4,3
Usuario32127,3,3,2,4,2,5,1,4,5,1
Usuario32128,5,5,4,2,2,5,2,3,5,4
Usuario32129,4,4,4,5,3,4,4,2,5,1
Usuario32130,4,1,2,3,5,5,3,4,1,4
Usuario32131,2,4,5,5,5,4,5,1,5,5
Usuario32132,1,5,3,2,5,3,1,3,3,2
Usuario32133,5,2,2,5,4,4,5,1,4,1
Usuario32134,1,4,5,2,2,2,2,3,2,1
Usuario32135,1,2,1,1,4,5,5,1,4,3
Usuario32136,1,1,1,4,1,5,5,5,4,3
Usuario32137,2,1,2,2,3,2,4,4,4,3
Usuario32138,3,5,5,2,5,4,3,2,3,5
Usuario32139,2,3,1,1,3,1,5,1,4,2
Usuario32140,3,1,4,3,4,3,2,3,1,4
Usuario32141,3,1,1,3,2,1,5,1,4,4
Usuario32142,2,3,1,5,4,4,2,1,5,2
Usuario32143,1,5,2,4,5,3,3,4,2,2
Usuario32144,2,4,5,1,3,2,4,5,4,3
Usuario32145,2,4,3,5,1,4,4,1,3,5
Usuario32146,4,5,2,4,1,1,5,4,5,3
Usuario32147,2,4,5,5,5,1,4,1,1,4
Usuario32148,3,1,3,4,2,4,4,3,3,5
Usuario32149,2,5,5,1,5,2,5,3,5,4
Usuario32150,3,1,4,2,1,1,3,1,5,4
Usuario32151,4,2,2,1,1,2,5,2,2,4
Usuario32152,5,1,3,3,1,5,4,2,4,2
Usuario32153,3,2,1,3,1,4,4,3,1,2
Usuario32154,1,2,3,3,3,4,1,1,4,1
Usuario32155,3,4,4,1,2,1,1,3,1,4
Usuario32156,2,3,2,1,3,2,1,1,3,3
Usuario32157,3,1,4,4,2,3,1,1,5,4
Usuario32158,1,3,3,2,1,2,1,4,1,5
Usuario32159,3,1,4,4,1,2,4,5,5,4
Usuario32160,4,1,3,3,1,2,4,4,2,5
Usuario32161,5,4,1,2,2,4,3,4,5,4
Usuario32162,1,1,1,1,3,4,2,3,3,5
Usuario32163,3,1,2,2,2,1,3,1,3,2
Usuario32164,5,4,5,5,2,4,1,3,4,4
Usuario32165,2,4,3,2,2,5,4,5,3,5
Usuario32166,2,2,3,2,3,4,1,5,3,4
Usuario32167,2,4,5,5,5,1,5,1,3,3
Usuario32168,4,3,5,3,3,1,1,4,2,1
Usuario32169,5,2,5,4,4,3,1,3,2,2
Usuario32170,3,2,1,2,4,2,5,2,5,2
Usuario32171,4,3,3,1,4,3,3,4,3,1
Usuario32172,1,3,3,5,3,3,5,4,1,3
Usuario32173,2,2,4,3,1,3,1,2,3,3
Usuario32174,3,2,1,1,4,2,4,3,3,5
Usuario32175,1,5,3,1,4,1,5,3,1,3
Usuario32176,5,5,4,1,4,2,2,4,4,5
Usuario32177,1,2,4,4,5,5,4,3,4,3
Usuario32178,5,2,5,5,4,2,4,2,2,3
Usuario32179,2,4,4,1,3,4,5,2,2,4
Usuario32180,3,1,4,4,2,5,3,3,2,3
Usuario32181,2,1,2,4,2,2,1,1,2,2
Usuario32182,5,1,4,3,4,1,5,1,2,3
Usuario32183,1,1,4,5,4,5,2,2,1,3
Usuario32184,4,5,5,3,4,2,4,4,1,2
Usuario32185,1,1,3,3,3,5,1,1,5,2
Usuario32186,2,2,2,1,3,1,4,1,3,3
Usuario32187,4,5,2,1,1,4,4,5,5,4
Usuario32188,2,2,2,4,5,2,2,4,4,4
Usuario32189,3,1,1,3,1,3,1,3,2,3
Usuario32190,4,4,4,1,4,4,1,2,3,1
Usuario32191,3,3,3,4,3,4,5,1,4,5
Usuario32192,5,4,5,3,5,2,4,1,2,5
Usuario32193,1,5,3,5,5,2,5,5,2,2
Usuario32194,3,2,1,2,5,4,1,2,5,3
Usuario32195,3,5,5,5,4,3,1,2,3,4
Usuario32196,4,5,4,1,2,5,2,4,5,4
Usuario32197,3,5,5,1,4,2,1,2,4,1
Usuario32198,3,5,5,1,5,3,2,2,3,3
Usuario32199,2,4,5,2,4,3,1,5,2,1
Usuario32200,3,1,5,3,5,4,3,4,3,5
Usuario32201,4,1,2,2,3,1,2,4,4,2
Usuario32202,3,5,1,3,3,5,5,3,2,5
Usuario32203,2,2,3,2,3,3,2,5,4,3
Usuario32204,4,5,5,5,3,2,3,4,3,4
Usuario32205,5,1,1,1,3,1,1,4,1,5
Usuario32206,1,5,2,4,4,5,5,4,1,5
Usuario32207,3,3,2,2,4,4,5,5,1,1
Usuario32208,4,5,1,5,3,4,1,1,5,4
Usuario32209,4,1,3,2,4,1,1,1,5,2
Usuario32210,1,4,2,3,1,4,2,3,2,4
Usuario32211,3,4,5,5,5,3,5,1,4,2
Usuario32212,4,2,4,1,3,1,4,1,4,2
Usuario32213,4,1,2,3,4,4,3,2,1,2
Usuario32214,4,4,4,1,1,2,3,1,2,2
Usuario32215,5,1,4,1,3,2,5,2,5,5
Usuario32216,2,3,1,4,4,5,1,3,5,4
Usuario32217,3,4,4,3,2,2,5,2,3,1
Usuario32218,3,2,3,2,5,5,2,2,2,1
Usuario32219,1,3,1,3,3,3,3,5,1,1
Usuario32220,5,5,4,4,2,3,1,1,5,2
Usuario32221,1,1,1,2,3,4,5,3,4,5
Usuario32222,1,1,2,3,5,2,4,1,3,3
Usuario32223,1,3,4,3,2,2,1,3,5,3
Usuario32224,2,5,2,3,5,1,1,5,1,5
Usuario32225,1,4,5,1,4,2,2,2,5,2
Usuario32226,1,5,1,3,1,3,2,2,5,5
Usuario32227,4,3,4,1,1,1,1,2,5,1
Usuario32228,5,2,3,4,4,5,4,2,2,5
Usuario32229,4,1,1,4,1,4,2,3,5,5
Usuario32230,4,1,1,5,5,4,2,5,1,1
Usuario32231,3,2,5,4,1,3,4,4,4,4
Usuario32232,4,5,2,5,4,2,2,5,2,3
Usuario32233,5,5,3,4,1,1,2,5,2,4
Usuario32234,2,5,3,5,4,3,5,1,2,1
Usuario32235,5,4,1,4,2,2,2,2,4,5
Usuario32236,3,5,3,3,3,2,1,5,5,2
Usuario32237,1,3,3,5,5,2,3,2,5,3
Usuario32238,3,2,1,4,2,2,1,3,1,4
Usuario32239,5,1,4,5,1,5,1,4,3,1
Usuario32240,1,5,4,3,4,4,4,3,2,1
Usuario32241,4,2,1,3,2,2,1,1,1,5
Usuario32242,1,2,2,2,5,1,5,5,3,3
Usuario32243,4,2,3,5,2,5,1,3,3,4
Usuario32244,5,2,5,4,1,2,1,1,5,5
Usuario32245,5,5,3,5,5,4,5,3,1,1
Usuario32246,1,1,5,4,2,4,4,2,1,2
Usuario32247,4,2,2,1,5,4,3,5,5,4
Usuario32248,2,5,2,3,5,3,1,1,2,5
Usuario32249,5,3,5,2,1,1,4,4,5,4
Usuario32250,5,2,3,4,1,3,3,1,2,4
Usuario32251,1,5,4,4,2,3,3,2,3,4
Usuario32252,4,2,2,4,2,3,1,5,3,2
Usuario32253,2,3,1,5,4,4,5,1,3,4
Usuario32254,2,4,1,1,3,1,2,4,5,1
Usuario32255,5,4,4,4,3,2,2,1,1,1
Usuario32256,5,4,4,3,2,4,2,4,4,3
Usuario32257,4,1,2,3,5,3,2,1,3,3
Usuario32258,4,3,4,2,3,4,2,4,5,5
Usuario32259,5,3,5,2,3,2,4,5,1,2
Usuario32260,5,2,3,4,2,1,4,4,2,1
Usuario32261,5,3,4,2,3,2,1,1,3,3
Usuario32262,5,4,1,2,4,5,1,4,4,1
Usuario32263,2,4,1,3,5,5,5,1,5,5
Usuario32264,1,5,1,5,3,5,4,5,3,4
Usuario32265,1,3,3,5,3,1,5,1,2,5
Usuario32266,4,2,5,4,3,3,5,1,2,5
Usuario32267,1,5,1,2,5,1,5,2,5,1
Usuario32268,3,1,1,1,4,4,2,4,3,3
Usuario32269,2,4,1,4,5,3,1,1,3,2
Usuario32270,2,3,3,3,1,5,2,4,3,1
Usuario32271,4,5,2,3,1,3,2,4,3,3
Usuario32272,2,5,3,1,2,1,3,4,3,3
Usuario32273,2,5,5,1,3,1,2,4,5,4
Usuario32274,5,2,3,5,1,4,3,5,1,2
Usuario32275,1,5,2,2,2,5,4,1,5,2
Usuario32276,4,3,1,4,3,4,3,2,3,4
Usuario32277,2,1,4,2,3,1,2,1,3,3
Usuario32278,4,3,1,4,5,1,5,2,1,3
Usuario32279,5,2,2,2,3,2,5,1,4,2
Usuario32280,4,2,1,2,3,3,4,4,4,2
Usuario32281,1,4,1,3,1,5,1,5,2,1
Usuario32282,5,5,5,4,1,1,4,4,5,2
Usuario32283,1,5,4,3,3,1,1,2,5,3
Usuario32284,4,5,3,1,1,3,3,5,2,2
Usuario32285,4,3,5,4,4,4,1,1,4,3
Usuario32286,1,2,5,2,4,1,2,5,5,1
Usuario32287,5,3,5,4,1,4,3,3,1,1
Usuario32288,4,2,5,5,1,2,3,4,5,1
Usuario32289,4,5,2,1,2,4,1,4,4,5
Usuario32290,1,4,1,1,3,5,5,2,3,2
Usuario32291,5,3,4,1,3,1,2,3,2,2
Usuario32292,2,5,4,2,1,3,5,2,3,3
Usuario32293,1,3,2,5,4,2,3,1,2,4
Usuario32294,1,2,2,2,3,5,1,3,5,1
Usuario32295,2,1,3,5,4,3,3,2,4,1
Usuario32296,5,3,5,2,3,1,2,3,5,3
Usuario32297,4,2,4,1,2,1,1,2,4,1
Usuario32298,2,4,5,2,3,3,1,5,1,2
Usuario32299,5,4,3,2,2,3,3,2,2,5
Usuario32300,2,4,2,5,4,2,1,2,1,3
Usuario32301,4,1,4,1,5,5,1,2,3,4
Usuario32302,2,5,4,5,4,1,5,4,4,2
Usuario32303,5,3,2,2,1,1,1,3,1,5
Usuario32304,5,5,5,1,3,2,4,2,5,1
Usuario32305,5,5,4,3,4,2,3,2,4,4
Usuario32306,5,3,1,1,4,4,3,1,3,1
Usuario32307,3,5,2,3,5,4,5,5,2,4
Usuario32308,1,2,4,3,1,4,4,2,5,1
Usuario32309,1,1,2,5,2,5,1,1,1,1
Usuario32310,3,4,4,3,4,5,2,4,5,3
Usuario32311,1,3,3,3,1,5,1,3,2,5
Usuario32312,4,2,3,2,2,5,1,5,1,2
Usuario32313,4,4,4,1,2,1,4,2,2,2
Usuario32314,4,3,3,1,2,1,4,1,1,5
Usuario32315,3,3,5,3,3,5,1,4,2,2
Usuario32316,4,2,1,4,2,5,1,2,2,1
Usuario32317,3,5,1,5,2,2,2,4,4,2
Usuario32318,1,4,3,2,1,4,3,5,3,3
Usuario32319,3,1,3,4,3,3,1,3,1,3
Usuario32320,4,2,4,1,3,2,5,3,5,5
Usuario32321,5,3,2,2,1,4,3,3,5,3
Usuario32322,5,2,3,4,2,1,2,2,2,3
Usuario32323,5,4,1,2,1,2,4,3,5,2
Usuario32324,2,3,3,4,3,2,3,1,1,1
Usuario32325,2,2,5,3,2,4,4,3,2,2
Usuario32326,2,3,5,3,4,1,1,4,3,1
Usuario32327,5,5,5,3,2,5,1,5,1,5
Usuario32328,2,1,2,5,2,5,1,5,5,5
Usuario32329,4,3,3,3,2,4,2,4,2,2
Usuario32330,4,3,4,3,5,4,3,2,5,1
Usuario32331,2,2,2,3,5,3,4,1,3,1
Usuario32332,3,3,3,3,2,4,5,1,3,4
Usuario32333,3,3,2,3,4,4,5,2,1,5
Usuario32334,5,1,1,1,4,1,5,1,2,3
Usuario32335,2,4,4,3,3,2,1,4,5,5
Usuario32336,1,1,5,4,3,5,5,4,1,2
Usuario32337,4,5,4,5,1,3,4,4,3,4
Usuario32338,3,3,2,2,5,3,1,1,2,1
Usuario32339,1,1,1,5,4,5,5,5,5,4
Usuario32340,2,5,3,4,4,1,3,3,5,1
Usuario32341,2,2,1,1,3,3,3,1,1,4
Usuario32342,2,3,2,1,2,5,2,1,4,3
Usuario32343,2,3,5,5,2,5,1,4,4,5
Usuario32344,1,3,5,5,5,2,3,2,4,2
Usuario32345,4,1,1,1,3,5,3,3,4,1
Usuario32346,2,2,3,5,1,4,5,5,5,2
Usuario32347,3,3,3,1,4,3,4,1,3,3
Usuario32348,2,5,4,3,4,1,5,4,1,1
Usuario32349,4,2,3,4,3,1,5,5,1,2
Usuario32350,3,2,5,2,3,5,2,3,5,2
Usuario32351,3,4,3,3,5,3,5,5,3,5
Usuario32352,5,3,4,1,3,2,3,4,3,5
Usuario32353,4,3,1,3,5,4,5,3,3,4
Usuario32354,4,2,2,2,5,1,4,3,1,1
Usuario32355,1,2,2,2,5,2,3,4,1,3
Usuario32356,1,2,1,3,3,1,2,2,3,3
Usuario32357,3,4,5,2,1,1,5,5,4,1
Usuario32358,3,5,2,2,4,5,1,4,4,2
Usuario32359,1,4,3,1,5,4,5,2,5,5
Usuario32360,4,2,5,1,1,1,3,2,4,1
Usuario32361,4,1,3,4,2,4,2,2,1,2
Usuario32362,4,4,2,1,2,5,2,1,3,3
Usuario32363,2,4,4,2,1,1,3,2,2,3
Usuario32364,2,1,3,4,4,1,1,1,3,5
Usuario32365,2,5,5,1,2,1,1,2,1,1
Usuario32366,5,2,2,1,4,2,3,3,1,4
Usuario32367,4,3,2,4,1,5,1,4,1,2
Usuario32368,5,2,4,1,1,3,2,4,4,3
Usuario32369,1,5,4,4,2,4,4,1,5,5
Usuario32370,1,4,2,1,2,2,4,5,4,5
Usuario32371,4,3,3,5,3,3,2,5,4,4
Usuario32372,4,1,1,3,2,3,4,5,4,1
Usuario32373,1,2,3,2,3,4,2,1,2,3
Usuario32374,2,5,3,2,3,2,3,2,3,4
Usuario32375,1,3,5,3,1,1,3,5,1,3
Usuario32376,2,5,2,3,5,3,2,3,3,4
