Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario2027,1,1,3,1,5,2,3,5,2,5
Usuario2028,3,2,1,5,2,5,1,3,4,3
Usuario2029,5,2,2,5,3,3,5,4,5,4
Usuario2030,1,5,4,3,2,1,1,1,5,4
Usuario2031,2,3,4,2,4,2,1,4,2,2
Usuario2032,3,2,4,5,1,1,4,3,2,3
Usuario2033,5,4,1,1,4,1,1,2,5,3
Usuario2034,5,2,2,1,3,1,5,1,2,3
Usuario2035,1,1,4,4,4,3,2,1,4,4
Usuario2036,5,5,2,2,4,5,3,4,3,3
Usuario2037,1,3,5,5,4,3,3,1,2,2
Usuario2038,2,5,1,3,5,2,2,2,3,2
Usuario2039,1,5,2,4,2,5,5,4,4,2
Usuario2040,2,5,2,5,3,2,3,5,2,5
Usuario2041,1,5,4,5,5,4,4,4,1,1
Usuario2042,4,3,1,5,4,4,1,2,3,3
Usuario2043,2,1,2,4,2,2,1,2,5,2
Usuario2044,2,3,4,5,4,3,3,2,3,5
Usuario2045,1,1,5,5,5,3,2,5,3,3
Usuario2046,2,4,1,2,3,1,5,4,2,1
Usuario2047,3,5,5,5,4,5,4,2,5,3
Usuario2048,5,3,2,4,2,5,5,4,2,2
Usuario2049,2,4,5,5,2,5,5,1,5,2
Usuario2050,4,1,1,5,2,3,2,3,2,1
Usuario2051,5,3,1,2,5,5,3,5,1,5
Usuario2052,1,5,4,4,4,4,5,1,1,4
Usuario2053,3,3,2,3,3,3,5,4,1,1
Usuario2054,4,4,5,4,1,4,2,4,5,1
Usuario2055,4,5,4,2,2,1,2,4,4,5
Usuario2056,5,2,5,1,3,5,4,5,3,2
Usuario2057,3,5,1,5,2,4,5,5,1,1
Usuario2058,1,1,2,3,5,3,2,4,3,4
Usuario2059,2,3,2,5,3,2,5,1,4,4
Usuario2060,4,3,1,5,4,4,3,3,3,5
Usuario2061,3,5,4,4,1,3,5,2,4,2
Usuario2062,3,1,3,2,3,4,2,2,4,2
Usuario2063,5,4,5,1,1,1,2,4,5,5
Usuario2064,5,4,4,1,4,3,4,2,1,4
Usuario2065,3,5,2,1,5,5,2,1,1,2
Usuario2066,3,2,2,5,2,5,4,1,5,1
Usuario2067,2,5,4,3,4,3,2,3,2,2
Usuario2068,1,4,3,1,4,5,5,5,3,3
Usuario2069,3,3,2,4,2,2,3,1,4,1
Usuario2070,3,1,4,4,2,5,4,5,1,2
Usuario2071,3,5,2,1,4,4,5,2,5,5
Usuario2072,3,5,4,1,4,2,2,3,2,1
Usuario2073,4,5,3,4,4,2,3,4,3,1
Usuario2074,5,3,5,5,2,3,3,2,4,1
Usuario2075,1,5,1,5,3,2,4,2,5,4
Usuario2076,5,5,4,3,4,3,1,3,4,1
Usuario2077,1,3,3,3,3,5,4,3,4,2
Usuario2078,1,4,5,3,3,4,4,5,2,3
Usuario2079,1,2,3,1,4,5,4,4,2,1
Usuario2080,2,1,2,3,3,5,5,3,2,4
Usuario2081,2,5,5,3,2,1,1,2,2,2
Usuario2082,5,2,4,3,5,1,1,1,1,2
Usuario2083,1,1,5,4,2,4,3,1,2,2
Usuario2084,3,2,2,1,4,2,1,4,2,3
Usuario2085,4,5,2,1,4,4,1,5,1,1
Usuario2086,1,1,2,1,5,2,5,4,5,5
Usuario2087,2,2,5,1,1,4,4,3,2,3
Usuario2088,5,2,4,4,2,1,2,5,3,4
Usuario2089,5,4,4,4,4,2,4,3,5,4
Usuario2090,5,1,1,1,1,2,3,3,5,2
Usuario2091,1,3,3,2,4,1,1,4,1,4
Usuario2092,2,5,1,3,5,2,5,3,3,3
Usuario2093,3,3,5,3,5,4,4,1,3,1
Usuario2094,4,1,2,2,5,5,2,5,4,1
Usuario2095,4,3,5,2,1,2,3,4,1,3
Usuario2096,3,5,3,5,3,3,3,5,3,5
Usuario2097,2,3,4,4,2,2,5,3,1,3
Usuario2098,5,4,3,5,1,1,4,5,1,4
Usuario2099,3,1,4,1,3,3,1,5,4,3
Usuario2100,2,3,4,1,2,1,2,3,4,3
Usuario2101,2,2,1,2,3,1,1,3,3,4
Usuario2102,4,5,5,3,2,1,3,4,5,5
Usuario2103,2,5,4,1,2,1,5,2,2,2
Usuario2104,2,1,5,3,1,1,4,5,2,2
Usuario2105,4,1,2,1,4,4,4,1,5,4
Usuario2106,2,2,2,3,1,4,1,4,3,2
Usuario2107,4,2,5,3,3,2,3,4,4,5
Usuario2108,2,2,3,1,3,4,4,2,1,2
Usuario2109,2,4,1,2,2,4,2,2,2,5
Usuario2110,3,1,1,3,4,5,3,4,5,5
Usuario2111,3,4,5,1,1,2,5,4,5,3
Usuario2112,5,1,1,5,5,5,4,3,3,4
Usuario2113,5,2,2,3,4,3,4,2,4,5
Usuario2114,4,2,5,3,4,5,3,1,4,3
Usuario2115,4,2,4,1,5,5,2,4,1,3
Usuario2116,4,5,2,4,2,5,5,2,3,4
Usuario2117,4,3,4,1,3,3,1,5,4,4
Usuario2118,5,1,4,4,4,3,5,5,4,1
Usuario2119,3,3,4,4,1,3,1,2,3,4
Usuario2120,4,5,3,3,2,3,4,2,3,1
Usuario2121,1,3,4,3,1,2,2,1,5,3
Usuario2122,3,4,4,4,5,4,5,4,3,3
Usuario2123,4,2,5,4,2,4,2,4,4,2
Usuario2124,5,4,5,3,3,5,3,5,5,5
Usuario2125,4,3,5,2,2,4,1,4,4,5
Usuario2126,4,3,1,1,3,5,4,1,2,1
Usuario2127,1,4,2,4,1,1,5,3,4,5
Usuario2128,4,2,4,2,4,3,2,2,2,3
Usuario2129,2,4,4,4,4,5,3,5,3,1
Usuario2130,5,1,1,5,5,5,2,4,5,5
Usuario2131,5,5,4,3,3,1,1,4,1,3
Usuario2132,3,2,1,1,2,4,3,4,1,3
Usuario2133,3,2,3,5,3,3,2,5,3,1
Usuario2134,3,1,3,5,2,3,3,5,5,1
Usuario2135,1,1,1,2,1,2,4,5,2,5
Usuario2136,2,4,2,5,3,1,5,4,2,5
Usuario2137,5,5,2,4,2,4,4,5,4,5
Usuario2138,3,2,5,4,1,5,2,3,5,1
Usuario2139,1,4,3,4,3,4,4,3,4,3
Usuario2140,2,4,1,1,1,4,4,3,1,2
Usuario2141,5,1,1,5,2,1,2,3,4,4
Usuario2142,5,1,4,4,2,1,5,5,3,4
Usuario2143,5,2,1,3,3,5,4,1,1,3
Usuario2144,1,1,1,4,3,2,5,5,3,5
Usuario2145,5,3,3,3,5,2,2,3,3,4
Usuario2146,5,2,3,3,3,5,4,4,2,3
Usuario2147,3,5,4,2,1,1,1,4,5,3
Usuario2148,1,1,5,2,1,1,1,3,5,5
Usuario2149,2,4,3,5,3,4,4,1,1,1
Usuario2150,5,4,5,4,3,2,4,5,5,5
Usuario2151,2,2,5,3,3,5,2,1,4,3
Usuario2152,4,1,5,5,3,3,2,5,2,3
Usuario2153,5,3,4,5,5,2,4,5,1,5
Usuario2154,1,2,4,5,1,2,3,3,5,4
Usuario2155,2,4,4,4,3,4,1,1,2,5
Usuario2156,1,2,3,4,3,1,2,3,2,1
Usuario2157,2,4,1,1,5,5,2,5,3,3
Usuario2158,5,3,4,2,5,5,1,2,2,2
Usuario2159,2,3,3,4,2,3,3,2,1,5
Usuario2160,4,2,4,4,5,2,5,4,3,4
Usuario2161,1,1,3,4,2,4,5,2,2,5
Usuario2162,2,2,3,2,4,1,4,3,5,3
Usuario2163,1,3,1,3,4,3,2,2,5,4
Usuario2164,1,1,3,2,3,2,3,3,4,1
Usuario2165,4,1,5,2,5,5,4,3,5,3
Usuario2166,2,4,1,3,3,2,3,3,2,4
Usuario2167,3,2,4,3,2,3,2,2,4,1
Usuario2168,5,1,5,1,5,4,5,5,2,1
Usuario2169,5,5,2,3,3,3,1,3,3,2
Usuario2170,2,4,2,2,3,1,1,4,1,3
Usuario2171,1,3,5,1,3,5,4,2,2,4
Usuario2172,5,3,1,3,5,2,2,4,3,2
Usuario2173,4,2,5,2,4,1,1,2,3,1
Usuario2174,4,4,5,2,2,1,5,2,2,2
Usuario2175,4,1,1,1,4,1,2,1,5,4
Usuario2176,1,1,5,3,1,5,3,3,4,5
Usuario2177,1,5,3,5,1,3,3,4,5,2
Usuario2178,1,1,1,2,1,1,1,4,2,1
Usuario2179,2,2,3,5,3,4,2,4,2,5
Usuario2180,2,4,1,3,2,1,5,2,1,5
Usuario2181,2,4,4,1,5,3,4,2,2,5
Usuario2182,4,3,1,4,1,3,4,5,1,2
Usuario2183,3,3,5,2,5,2,3,2,1,5
Usuario2184,1,5,4,3,3,2,4,2,1,4
Usuario2185,4,4,5,5,3,2,2,1,1,3
Usuario2186,1,5,1,2,4,3,3,1,5,4
Usuario2187,5,2,1,3,4,2,4,1,1,4
Usuario2188,5,3,2,2,3,2,3,5,3,4
Usuario2189,1,5,5,1,4,5,5,4,4,4
Usuario2190,2,2,3,4,2,5,3,2,5,3
Usuario2191,1,4,5,1,5,1,5,4,1,1
Usuario2192,2,2,5,5,3,3,2,3,2,2
Usuario2193,3,5,4,5,5,4,5,5,4,5
Usuario2194,3,4,1,1,2,4,1,4,2,1
Usuario2195,3,5,2,4,1,5,2,3,3,4
Usuario2196,2,4,4,5,1,1,3,3,3,1
Usuario2197,5,1,4,4,5,5,1,5,3,4
Usuario2198,5,3,3,2,4,4,5,2,2,4
Usuario2199,1,4,3,4,4,3,1,3,1,3
Usuario2200,5,4,4,3,1,1,4,2,4,4
Usuario2201,2,5,4,2,5,2,5,5,5,2
Usuario2202,2,1,4,4,2,4,3,1,2,3
Usuario2203,1,2,3,3,3,2,4,1,5,2
Usuario2204,1,3,3,5,2,1,4,5,3,1
Usuario2205,4,1,1,4,3,2,5,2,3,2
Usuario2206,3,4,1,5,5,2,2,1,4,4
Usuario2207,1,1,2,2,1,3,4,2,4,1
Usuario2208,2,4,1,3,3,5,1,1,2,4
Usuario2209,2,4,3,4,1,4,3,1,2,1
Usuario2210,4,1,3,3,2,1,4,3,3,3
Usuario2211,4,1,5,4,1,5,3,3,1,5
Usuario2212,1,2,2,5,3,1,4,1,4,5
Usuario2213,3,1,4,3,2,4,5,5,1,4
Usuario2214,2,2,1,1,4,1,1,5,5,2
Usuario2215,3,4,3,5,4,1,2,3,4,3
Usuario2216,3,4,3,3,3,2,4,3,3,2
Usuario2217,5,2,5,5,2,5,5,4,1,3
Usuario2218,3,5,4,4,5,1,3,1,1,5
Usuario2219,5,3,4,4,5,1,1,4,3,2
Usuario2220,1,5,2,2,5,1,5,5,3,1
Usuario2221,3,4,2,4,1,3,1,1,1,1
Usuario2222,2,5,2,3,3,5,4,1,2,4
Usuario2223,2,5,4,3,5,1,2,2,4,4
Usuario2224,3,4,3,1,5,5,5,3,1,2
Usuario2225,2,3,1,1,3,5,5,4,2,4
Usuario2226,3,4,4,5,5,4,1,1,4,2
Usuario2227,1,2,3,3,3,2,4,2,2,4
Usuario2228,1,2,1,4,1,2,3,2,5,2
Usuario2229,3,2,3,4,5,3,1,4,4,2
Usuario2230,3,1,3,3,4,3,1,5,3,3
Usuario2231,4,4,2,4,5,2,5,4,3,5
Usuario2232,3,2,5,3,1,5,5,2,1,4
Usuario2233,3,4,4,2,1,3,5,3,3,2
Usuario2234,2,2,4,2,3,3,4,1,5,1
Usuario2235,2,5,5,4,3,5,5,1,2,2
Usuario2236,2,5,5,1,3,2,4,5,2,2
Usuario2237,3,4,5,1,5,2,2,3,3,2
Usuario2238,2,5,1,2,3,1,2,4,2,4
Usuario2239,5,4,2,3,5,1,5,3,3,1
Usuario2240,2,4,2,4,5,3,5,3,4,2
Usuario2241,4,5,3,1,1,5,1,2,4,5
Usuario2242,1,3,1,3,5,4,2,4,4,4
Usuario2243,3,5,4,3,1,5,2,3,4,1
Usuario2244,3,2,5,5,1,4,2,5,2,1
Usuario2245,1,3,2,2,3,4,5,4,3,5
Usuario2246,3,5,1,2,4,1,5,4,4,4
Usuario2247,5,2,1,1,2,3,1,2,2,3
Usuario2248,4,3,5,4,2,1,3,1,4,5
Usuario2249,2,3,4,5,4,5,2,1,2,1
Usuario2250,4,3,5,2,2,3,4,4,4,5
Usuario2251,2,3,1,4,1,4,1,4,1,3
Usuario2252,5,3,5,4,2,2,3,2,4,2
Usuario2253,2,2,2,1,1,5,5,4,4,1
Usuario2254,4,3,4,3,1,3,1,1,2,2
Usuario2255,5,4,3,4,5,2,5,5,5,4
Usuario2256,2,5,3,5,2,3,2,3,3,5
Usuario2257,4,4,3,1,2,3,3,4,2,2
Usuario2258,2,4,3,4,2,4,5,1,5,2
Usuario2259,4,2,1,4,2,1,2,5,4,4
Usuario2260,5,3,4,2,1,2,4,5,5,1
Usuario2261,4,5,1,3,2,4,4,2,1,2
Usuario2262,2,3,4,4,4,2,3,4,4,2
Usuario2263,2,4,1,1,2,2,5,5,4,3
Usuario2264,3,1,2,1,5,1,2,4,2,1
Usuario2265,2,3,3,5,4,2,2,3,4,1
Usuario2266,3,1,3,3,3,1,4,2,3,4
Usuario2267,2,5,5,1,1,4,4,2,4,4
Usuario2268,1,2,4,3,2,2,2,4,2,3
Usuario2269,5,1,2,2,2,1,5,2,3,5
Usuario2270,2,5,4,1,1,1,3,5,2,3
Usuario2271,5,1,5,1,4,5,4,5,2,4
Usuario2272,4,1,1,1,5,4,3,2,3,1
Usuario2273,2,2,2,4,4,2,3,5,4,2
Usuario2274,5,4,1,4,4,2,3,3,4,3
Usuario2275,5,2,4,5,5,5,4,1,5,2
Usuario2276,4,2,2,4,5,2,2,2,1,1
Usuario2277,3,2,3,5,3,4,3,1,5,4
Usuario2278,1,5,4,3,1,5,3,3,3,2
Usuario2279,3,4,5,1,5,2,1,3,4,3
Usuario2280,1,4,1,5,5,1,4,5,3,2
Usuario2281,1,2,3,4,1,1,1,1,3,5
Usuario2282,5,5,5,4,4,3,1,2,5,1
Usuario2283,1,1,2,4,1,2,4,1,3,2
Usuario2284,4,5,5,5,3,3,1,2,3,1
Usuario2285,1,2,3,1,5,1,2,3,4,5
Usuario2286,2,1,3,1,5,1,1,2,3,1
Usuario2287,5,2,1,3,1,5,1,5,2,2
Usuario2288,3,5,3,1,3,5,4,4,2,4
Usuario2289,5,4,4,2,1,5,2,4,1,1
Usuario2290,2,3,3,4,2,4,3,1,5,4
Usuario2291,5,1,1,2,1,4,1,5,3,2
Usuario2292,2,1,2,3,4,1,5,2,1,3
Usuario2293,3,5,2,3,5,2,2,3,3,3
Usuario2294,4,2,5,3,2,1,4,5,4,1
Usuario2295,2,1,1,2,3,1,1,3,5,5
Usuario2296,5,4,2,3,3,2,1,3,2,5
Usuario2297,2,2,1,5,2,2,2,2,2,2
Usuario2298,4,4,3,3,2,2,3,5,1,2
Usuario2299,1,1,1,2,3,5,2,3,4,2
Usuario2300,5,5,2,2,2,1,4,2,2,1
Usuario2301,1,1,2,2,3,5,4,5,1,4
Usuario2302,3,1,4,3,5,4,1,5,4,1
Usuario2303,2,1,2,4,3,5,2,5,1,3
Usuario2304,2,3,2,1,2,2,4,5,3,4
Usuario2305,1,3,4,5,3,3,2,2,3,5
Usuario2306,5,1,2,2,5,3,1,4,5,1
Usuario2307,5,2,2,2,1,5,1,1,5,5
Usuario2308,4,1,4,3,3,2,2,5,3,3
Usuario2309,5,2,3,5,5,3,2,5,3,3
Usuario2310,4,4,4,1,1,1,2,3,4,2
Usuario2311,3,5,2,5,1,2,5,4,2,4
Usuario2312,3,5,3,4,5,5,1,5,3,5
Usuario2313,5,2,4,1,4,3,1,3,5,1
Usuario2314,1,2,4,5,2,5,2,4,4,2
Usuario2315,2,2,3,5,2,5,1,4,1,1
Usuario2316,1,1,5,3,2,5,3,1,3,4
Usuario2317,1,2,3,5,1,1,2,1,1,5
Usuario2318,1,5,5,5,2,5,4,1,2,2
Usuario2319,2,4,4,3,2,2,3,5,5,1
Usuario2320,5,4,4,1,4,2,4,1,1,1
Usuario2321,5,4,5,3,3,5,1,5,5,3
Usuario2322,3,5,1,5,3,5,4,1,4,1
Usuario2323,1,5,3,4,2,4,3,2,1,5
Usuario2324,2,4,3,1,4,4,1,4,1,2
Usuario2325,3,1,3,3,2,2,2,3,4,3
Usuario2326,4,3,2,3,4,3,4,3,2,2
Usuario2327,3,2,4,4,1,4,3,2,3,5
Usuario2328,5,5,4,1,2,1,2,4,4,3
Usuario2329,5,3,1,5,1,3,5,5,5,3
Usuario2330,4,5,4,4,4,3,5,2,5,4
Usuario2331,3,5,3,3,2,5,1,3,4,4
Usuario2332,1,5,3,2,2,3,4,5,3,3
Usuario2333,4,4,5,2,4,3,4,1,5,3
Usuario2334,3,5,2,5,5,5,4,3,4,3
Usuario2335,3,4,4,5,2,2,1,2,2,1
Usuario2336,4,3,5,3,5,4,5,5,1,4
Usuario2337,5,1,4,5,1,1,4,5,5,5
Usuario2338,5,3,5,2,3,5,5,3,1,5
Usuario2339,3,1,2,4,4,4,4,5,5,5
Usuario2340,4,4,1,4,3,1,1,2,5,2
Usuario2341,1,3,1,3,5,4,5,5,1,1
Usuario2342,2,5,5,5,3,5,2,1,4,3
Usuario2343,1,5,2,2,2,3,3,5,5,2
Usuario2344,1,1,1,2,1,1,5,3,4,4
Usuario2345,4,2,4,2,3,3,2,4,3,2
Usuario2346,4,2,3,4,2,5,5,5,5,3
Usuario2347,3,2,5,4,2,5,1,4,3,5
Usuario2348,2,1,3,2,5,5,1,5,4,2
Usuario2349,1,1,1,2,4,4,1,5,1,1
Usuario2350,3,1,4,1,1,2,5,4,4,3
Usuario2351,5,4,5,1,3,4,1,2,5,3
Usuario2352,3,5,1,2,2,4,2,2,4,4
Usuario2353,4,5,3,4,4,3,2,2,4,4
Usuario2354,5,5,1,5,5,2,5,1,1,3
Usuario2355,2,5,5,1,4,2,3,4,1,4
Usuario2356,5,4,2,4,5,3,4,5,1,1
Usuario2357,1,4,2,5,5,2,4,2,2,2
Usuario2358,2,5,3,2,2,5,2,1,5,3
Usuario2359,3,4,5,3,5,4,2,5,5,2
Usuario2360,3,2,2,1,1,2,2,1,1,5
Usuario2361,1,4,3,4,3,5,3,2,3,5
Usuario2362,4,4,1,1,4,2,4,3,2,3
Usuario2363,1,1,5,3,5,4,3,2,1,3
Usuario2364,3,4,5,1,5,5,5,3,5,5
Usuario2365,3,2,1,5,3,3,5,1,2,1
Usuario2366,2,2,3,4,1,4,1,2,2,4
Usuario2367,1,4,5,4,2,3,2,1,2,2
Usuario2368,5,4,1,3,3,1,1,2,2,1
Usuario2369,1,1,4,5,3,3,1,4,2,5
Usuario2370,3,5,2,5,2,4,2,2,3,1
Usuario2371,3,1,1,5,4,2,5,3,4,5
Usuario2372,2,5,3,1,1,3,3,5,5,5
Usuario2373,2,3,3,1,4,5,3,2,5,1
Usuario2374,1,1,3,3,5,2,1,2,4,1
Usuario2375,3,5,1,3,2,3,3,4,2,1
Usuario2376,1,5,5,2,5,1,3,5,3,3
Usuario2377,1,4,4,5,1,2,1,4,3,1
Usuario2378,5,5,4,1,5,4,2,2,2,4
Usuario2379,1,5,3,3,2,1,1,2,2,4
Usuario2380,3,5,1,5,2,1,1,2,2,3
Usuario2381,4,3,5,3,3,1,4,1,4,4
Usuario2382,3,4,4,5,4,3,2,3,3,4
Usuario2383,5,3,1,4,2,4,3,5,1,2
Usuario2384,3,4,4,4,1,4,5,3,3,2
Usuario2385,2,1,1,2,3,4,2,5,1,5
Usuario2386,3,4,5,3,3,2,4,5,1,1
Usuario2387,1,5,3,2,4,2,5,2,1,3
Usuario2388,3,5,4,4,4,3,5,5,2,3
Usuario2389,5,2,1,5,5,1,5,4,5,3
Usuario2390,2,5,2,2,5,3,5,3,5,2
Usuario2391,5,2,4,1,1,5,1,2,5,2
Usuario2392,2,4,1,5,1,4,2,1,4,2
Usuario2393,2,3,2,1,5,1,3,3,5,2
Usuario2394,3,5,5,5,4,1,3,3,4,2
Usuario2395,4,2,1,1,5,1,1,4,1,5
Usuario2396,4,4,5,1,5,1,3,4,2,5
Usuario2397,4,3,5,2,4,5,3,4,3,2
Usuario2398,1,4,1,4,2,2,1,2,2,2
Usuario2399,5,2,2,4,2,5,1,3,2,4
Usuario2400,1,4,5,5,1,1,4,3,3,4
Usuario2401,2,2,2,4,4,5,4,2,2,2
Usuario2402,1,4,3,2,3,2,4,4,1,1
Usuario2403,4,2,1,5,3,5,2,4,1,5
Usuario2404,1,3,2,2,3,3,1,5,5,5
Usuario2405,4,5,4,1,4,4,5,2,2,5
Usuario2406,2,4,4,3,3,4,5,5,1,5
Usuario2407,5,3,2,4,1,2,2,2,1,4
Usuario2408,5,5,5,4,4,5,3,3,4,2
Usuario2409,5,1,3,5,2,1,2,3,4,1
Usuario2410,1,3,2,3,3,4,4,3,4,5
Usuario2411,4,2,4,4,4,1,4,4,1,2
Usuario2412,2,5,5,4,4,3,1,5,3,5
Usuario2413,2,3,5,1,2,1,1,5,5,3
Usuario2414,2,2,3,2,3,5,4,1,3,5
Usuario2415,3,4,1,3,3,5,2,2,1,3
Usuario2416,4,4,1,5,3,2,2,4,4,3
Usuario2417,2,1,5,1,5,3,5,1,1,5
Usuario2418,1,5,1,3,5,1,5,2,5,2
Usuario2419,1,4,4,3,4,1,4,4,2,5
Usuario2420,4,5,1,4,5,5,4,5,1,4
Usuario2421,4,4,3,1,5,5,4,5,1,3
Usuario2422,4,1,4,1,3,3,4,1,1,5
Usuario2423,5,4,4,1,5,1,3,2,3,4
Usuario2424,1,1,3,3,1,5,4,1,2,2
Usuario2425,5,5,1,2,2,1,5,5,2,3
Usuario2426,3,1,3,4,4,4,5,4,1,1
Usuario2427,5,3,2,2,3,2,1,1,4,4
Usuario2428,3,5,1,1,1,4,4,3,3,1
Usuario2429,3,3,4,5,5,3,1,2,1,1
Usuario2430,2,4,5,1,1,5,5,2,2,1
Usuario2431,5,2,1,2,1,5,4,1,1,1
Usuario2432,3,4,4,5,1,3,3,2,4,4
Usuario2433,5,4,4,4,2,1,4,5,2,3
Usuario2434,3,2,2,5,3,2,2,3,5,2
Usuario2435,4,4,5,2,4,3,5,1,1,4
Usuario2436,2,3,4,4,1,2,4,1,2,2
Usuario2437,4,5,2,2,2,1,5,5,4,5
Usuario2438,1,3,4,3,2,2,1,1,2,1
Usuario2439,4,4,3,4,3,4,2,2,4,2
Usuario2440,5,3,1,4,4,1,4,4,5,2
Usuario2441,3,2,2,1,5,3,3,3,5,2
Usuario2442,3,5,4,3,4,2,2,3,2,1
Usuario2443,1,5,4,1,1,4,2,3,4,2
Usuario2444,2,1,2,2,4,1,2,3,2,4
Usuario2445,5,2,3,1,5,1,4,5,3,4
Usuario2446,4,2,3,1,5,5,1,1,4,2
Usuario2447,1,4,5,4,2,2,2,2,3,1
Usuario2448,3,4,4,2,3,1,5,2,3,3
Usuario2449,5,4,3,2,3,1,2,5,1,5
Usuario2450,1,4,5,4,3,1,5,1,2,4
Usuario2451,4,3,3,4,1,1,4,2,4,2
Usuario2452,3,2,2,2,3,1,4,5,4,2
Usuario2453,1,3,3,1,3,2,2,3,1,5
Usuario2454,4,3,2,2,5,1,1,3,3,1
Usuario2455,4,4,4,3,3,4,2,3,3,1
Usuario2456,4,1,4,3,5,2,1,1,4,5
Usuario2457,3,2,2,1,1,5,5,4,4,1
Usuario2458,1,2,4,4,3,3,4,5,1,2
Usuario2459,4,4,2,3,5,4,5,3,1,2
Usuario2460,2,2,5,3,5,5,5,5,1,4
Usuario2461,1,5,3,1,5,3,5,4,4,5
Usuario2462,2,1,2,5,4,4,2,4,3,1
Usuario2463,3,3,2,1,3,5,5,4,5,1
Usuario2464,4,3,2,4,3,1,3,2,1,2
Usuario2465,2,1,2,5,2,1,1,2,3,1
Usuario2466,2,4,4,3,1,5,4,5,5,4
Usuario2467,4,5,3,1,2,1,3,5,5,4
Usuario2468,5,2,2,5,5,4,3,2,4,1
Usuario2469,5,2,2,3,3,2,4,3,5,5
Usuario2470,2,4,1,1,4,5,1,5,5,2
Usuario2471,2,2,2,3,4,4,2,5,1,5
Usuario2472,3,1,5,5,1,3,1,3,3,1
Usuario2473,3,2,3,4,1,2,3,2,1,4
Usuario2474,4,3,3,4,4,2,5,2,4,4
Usuario2475,5,4,5,3,4,1,5,4,3,2
Usuario2476,2,4,1,2,5,5,4,2,2,5
Usuario2477,3,4,5,3,5,3,2,1,2,3
Usuario2478,3,2,1,3,3,1,3,4,1,5
Usuario2479,1,5,2,3,1,4,2,3,5,4
Usuario2480,4,5,2,3,1,2,2,1,3,4
Usuario2481,4,5,4,1,1,1,1,1,1,4
Usuario2482,2,4,2,4,2,2,2,4,2,1
Usuario2483,2,5,3,5,3,1,3,1,5,4
Usuario2484,4,2,4,3,1,5,3,1,2,4
Usuario2485,5,5,1,4,2,4,5,5,5,2
Usuario2486,3,2,3,5,3,4,2,4,1,1
Usuario2487,1,5,2,3,5,3,5,4,1,1
Usuario2488,2,5,4,1,5,3,2,1,1,2
Usuario2489,4,5,4,4,2,4,4,2,3,1
Usuario2490,5,2,3,4,2,3,1,3,4,5
Usuario2491,4,1,5,5,2,2,1,1,5,1
Usuario2492,1,1,1,5,5,4,2,5,2,1
Usuario2493,3,5,4,1,2,1,3,5,5,2
Usuario2494,4,4,5,4,4,5,3,4,2,2
Usuario2495,1,4,1,2,2,1,4,1,5,1
Usuario2496,4,3,5,2,2,4,5,3,1,2
Usuario2497,5,4,3,3,1,1,2,2,3,5
Usuario2498,2,3,1,3,5,5,4,1,2,3
Usuario2499,3,1,4,2,1,2,5,5,2,4
Usuario2500,1,3,3,4,4,4,5,5,3,2
Usuario2501,1,1,2,2,1,2,3,2,4,4
Usuario2502,4,3,3,4,5,4,4,2,2,3
Usuario2503,4,1,2,2,4,4,2,1,3,1
Usuario2504,1,3,4,1,1,3,3,2,2,4
Usuario2505,4,5,1,2,2,3,2,5,4,4
Usuario2506,1,3,4,1,1,3,4,2,1,1
Usuario2507,4,4,2,5,3,1,2,2,1,3
Usuario2508,4,2,1,3,2,3,1,1,1,4
Usuario2509,2,1,2,4,3,4,4,1,3,1
Usuario2510,5,5,4,3,2,2,2,4,3,1
Usuario2511,5,3,4,4,4,5,2,2,4,5
Usuario2512,3,2,5,3,1,3,5,1,3,1
Usuario2513,4,1,5,1,2,2,3,1,2,4
Usuario2514,2,5,5,5,2,5,3,3,5,3
Usuario2515,4,3,3,2,3,4,1,3,2,5
Usuario2516,1,2,1,5,3,3,5,5,5,5
Usuario2517,2,3,3,1,4,3,4,4,3,1
Usuario2518,4,1,3,2,5,2,4,5,1,3
Usuario2519,5,3,4,3,3,3,5,1,2,2
Usuario2520,1,2,1,1,5,4,4,5,1,1
Usuario2521,4,4,5,2,4,5,3,3,5,5
Usuario2522,5,2,4,1,4,2,4,4,5,2
Usuario2523,1,2,4,4,2,4,5,4,2,2
Usuario2524,5,3,3,2,5,2,1,5,1,5
Usuario2525,4,5,3,4,3,5,2,2,2,2
Usuario2526,5,5,2,1,1,1,1,4,2,5
Usuario2527,5,1,3,3,5,3,2,1,2,1
Usuario2528,5,4,5,3,2,5,3,5,2,5
Usuario2529,5,4,2,4,5,4,3,1,1,5
Usuario2530,4,5,3,4,2,2,2,4,5,5
Usuario2531,1,3,2,2,5,1,2,1,4,5
Usuario2532,1,3,4,1,5,3,3,2,2,4
Usuario2533,4,3,4,4,4,5,4,3,3,1
Usuario2534,3,5,4,5,5,2,1,1,1,3
Usuario2535,2,5,4,1,4,5,5,4,1,4
Usuario2536,2,2,2,5,3,4,3,5,2,3
Usuario2537,2,3,4,2,2,2,5,3,4,5
Usuario2538,1,1,1,5,5,4,4,5,1,3
Usuario2539,4,1,3,3,1,5,3,1,5,2
Usuario2540,1,3,1,5,3,5,4,5,3,4
Usuario2541,4,2,5,5,2,4,5,1,3,5
